month,route,direction,year,quarter,month_num,time_trend,rev_index_route_month,freight_index,bunker,us_epu_index,capacity_index,congestion_dummy,eu_ip_index,uk_ip_index,trade_imbalance,gbp_eur_rate,uk_cpi,teu_volume
2017-09-01,UK-DE,Imports,2017.0,3,9,21.0,7677422.882403049,1012.31803,390.071,116.62001749224488,99.5,0,-0.4,2.0,-2884.799709299861,1.1341,121.09744876781583,7584.002907073628
2017-10-01,UK-DE,Imports,2017.0,4,10,22.0,8724169.378908683,1146.68877,402.132,125.86584390490805,99.5,0,0.0,0.5,-2268.278596568246,1.1405,121.29745104991099,7608.14059329166
2017-11-01,UK-DE,Imports,2017.0,4,11,23.0,8029042.992294414,1168.11015,397.143,111.28268645750131,99.5,0,2.7,0.3,-1902.7617077831865,1.1361,121.49778365203561,6873.532425254942
2017-12-01,UK-DE,Imports,2017.0,4,12,24.0,5707482.158691698,1020.77417,434.228,140.35018163208687,99.5,0,0.0,-0.7,-1490.9596956485657,1.126,121.69844711974005,5591.326981453398
2018-01-01,UK-DE,Imports,2018.0,1,1,25.0,5448810.610283569,812.18274,424.069,160.96720482315624,100.0,0,-2.0,1.4,-1744.2092066030564,1.1432,121.89944199947573,6708.8480731363115
2018-02-01,UK-DE,Imports,2018.0,1,2,26.0,5636444.650123734,864.70802,404.969,114.75555830719168,100.0,0,-0.9,0.1,-2365.047286705173,1.1284,122.10076883859658,6518.321236483656
2018-03-01,UK-DE,Imports,2018.0,1,3,27.0,5559753.446476402,752.65749,434.294,187.09588988952652,100.0,0,0.5,-0.7,-2271.7435066917706,1.1377,122.30242818536048,7386.830690380031
2018-04-01,UK-DE,Imports,2018.0,2,4,28.0,7125455.653630806,974.20995,466.4,139.0353863798274,100.0,0,-0.3,0.2,-3561.654496660206,1.1396,122.50442058893086,7314.086305144806
2018-05-01,UK-DE,Imports,2018.0,2,5,29.0,4796766.9579491755,819.98044,502.144,162.27669727441403,100.0,0,1.3,-0.8,-883.7517084897781,1.1372,122.7067465993781,5849.85534282888
2018-06-01,UK-DE,Imports,2018.0,2,6,30.0,8321188.284653972,1049.71957,501.933,134.40277095276352,100.0,0,-0.2,1.5,-2649.593794850017,1.1303,122.90940676768108,7927.058352026315
2018-07-01,UK-DE,Imports,2018.0,3,7,31.0,8807931.810958263,1330.84482,482.974,176.20507806975243,100.0,0,-1.4,-1.0,-1343.5415453881315,1.1227,123.1124016457287,6618.301156222153
2018-08-01,UK-DE,Imports,2018.0,3,8,32.0,7889070.222781344,1218.45821,518.559,114.9613708572396,100.0,0,1.3,0.9,-1266.487084205066,1.117,123.31573178632127,6474.633399844993
2018-09-01,UK-DE,Imports,2018.0,3,9,33.0,7511149.193117984,1180.80049,543.053,120.9851906831101,100.0,0,-0.8,-0.7,-2802.971370406804,1.1227,123.51939774317215,6361.0654439328555
2018-10-01,UK-DE,Imports,2018.0,4,10,34.0,6426137.775126174,1168.26094,536.106,136.11465330894578,100.0,0,0.3,-0.3,322.04124675212097,1.1285,123.72340007090921,5500.601411124962
2018-11-01,UK-DE,Imports,2018.0,4,11,35.0,6998628.757738534,965.18739,423.201,164.94220233666894,100.0,0,-1.4,-0.5,-3307.684000681485,1.1268,123.92773932507633,7251.056976343769
2018-12-01,UK-DE,Imports,2018.0,4,12,36.0,7422253.857054064,999.44956,374.242,226.57688783543793,100.0,0,0.2,-1.9,-2354.3572460706337,1.1122,124.13241606213485,7426.341612531266
2019-01-01,UK-DE,Imports,2019.0,1,1,37.0,4001965.861743726,509.06874,426.383,284.1359376541715,100.5,0,1.0,2.9,-3084.7286057770907,1.1452,124.33743083946524,7861.3467048550765
2019-02-01,UK-DE,Imports,2019.0,1,2,38.0,3081054.134477432,496.00482,460.199,123.63928802128096,100.5,0,-0.6,0.8,-783.6471236634643,1.1663,124.54278421536851,6211.742326369796
2019-03-01,UK-DE,Imports,2019.0,1,3,39.0,3751722.9835288418,530.28554,452.744,180.63169968632656,100.5,0,0.2,0.4,-2429.624270559443,1.162,124.74847674906768,7074.910968775128
2019-04-01,UK-DE,Imports,2019.0,2,4,40.0,4268439.709729097,775.18785,472.32,109.68637345474951,100.5,0,-0.2,-2.2,-749.7096825868002,1.1621,124.95450900070948,5506.3294783697875
2019-05-01,UK-DE,Imports,2019.0,2,5,41.0,5763854.077006023,867.91258,429.997,160.8581540301101,100.5,0,0.5,1.3,-2207.733766858286,1.1308,125.16088153136566,6641.053730326184
2019-06-01,UK-DE,Imports,2019.0,2,6,42.0,7118890.231304759,1066.56164,446.239,207.99137228425923,100.5,0,-1.1,0.2,-2037.5565505549139,1.1166,125.3675949030347,6674.616791304026
2019-07-01,UK-DE,Imports,2019.0,3,7,43.0,11200721.097795451,1529.3925,476.707,207.745461743896,100.5,0,-0.3,0.4,-2953.747625873675,1.0979,125.57464967864327,7323.640659801491
2019-08-01,UK-DE,Imports,2019.0,3,8,44.0,11718496.650056351,1954.62765,452.696,282.52293100286573,100.5,0,0.4,-0.7,-1714.737019128147,1.1069,125.78204642204769,5995.2577924784555
2019-09-01,UK-DE,Imports,2019.0,3,9,45.0,9070651.021290753,1483.31977,462.775,186.6406965622766,100.5,0,-0.1,1.8,-572.515354998176,1.1276,125.9897856980356,6115.101547720053
2019-10-01,UK-DE,Imports,2019.0,4,10,46.0,8689000.550241984,1338.02273,420.693,159.5113928417186,100.5,0,0.7,0.9,-628.7921233141424,1.1605,126.1978680723274,6493.911019166308
2019-11-01,UK-DE,Imports,2019.0,4,11,47.0,7696441.028435951,1181.56511,426.848,170.48034105615363,100.5,0,-1.4,-0.1,-2051.0216756445407,1.1738,126.40629411157785,6513.768021159622
2019-12-01,UK-DE,Imports,2019.0,4,12,48.0,5089234.106652769,840.59536,451.067,190.5049252842669,100.5,0,-1.8,0.1,-1769.1862010413151,1.1825,126.61506438337756,6054.320959674069
2020-01-01,UK-DE,Imports,2020.0,1,1,49.0,1892798.9022259482,369.05123,369.809,164.75530578231132,101.0,0,2.7,1.7,-96.0982049443237,1.1903,126.82417945625456,5128.824261677568
2020-02-01,UK-DE,Imports,2020.0,1,2,50.0,2577801.6868680874,419.24614,336.964,216.1912123553838,101.0,0,-0.7,1.9,-2334.989973311679,1.1626,127.03363989967589,6148.659321867787
2020-03-01,UK-DE,Imports,2020.0,1,3,51.0,3293349.96737374,504.92015,232.699,425.7791697764692,101.0,1,-11.4,-7.4,-1612.9118217439936,1.1254,127.24344628404904,6522.516416454641
2020-04-01,UK-DE,Imports,2020.0,2,4,52.0,1844343.0644789427,504.68924,200.286,400.9447431705236,101.0,1,-18.5,-15.6,-90.52063730455257,1.1497,127.45359918072366,3654.4132870337057
2020-05-01,UK-DE,Imports,2020.0,2,5,53.0,1975159.890626179,409.19055,221.848,503.9633367059844,101.0,1,14.0,7.4,-382.6651437172213,1.1121,127.66409916199297,4826.992926953419
2020-06-01,UK-DE,Imports,2020.0,2,6,54.0,5507293.980061661,1453.26763,275.467,300.2401726881104,101.0,1,9.2,10.7,-371.81421897822884,1.104,127.87494680109542,3789.5937860128774
2020-07-01,UK-DE,Imports,2020.0,3,7,55.0,6359594.403096715,1030.61302,276.93,427.91536611277434,101.0,1,4.7,4.3,-1867.1402204175029,1.1109,128.08614267221614,6170.6909185920385
2020-08-01,UK-DE,Imports,2020.0,3,8,56.0,7592917.774062567,1116.53035,264.614,263.471433963797,101.0,1,0.8,3.2,-3404.3587537817716,1.1201,128.29768735048864,6800.458020744862
2020-09-01,UK-DE,Imports,2020.0,3,9,57.0,5444286.338117167,1336.07002,245.914,252.58784270321777,101.0,1,0.5,1.0,-98.50102580072416,1.1024,128.50958141199632,4074.8510606630985
2020-10-01,UK-DE,Imports,2020.0,4,10,58.0,6235090.477875737,991.34601,238.178,305.76662668120656,101.0,1,2.9,-0.1,-1152.1261054020788,1.1123,128.72182543377394,6289.519920371432
2020-11-01,UK-DE,Imports,2020.0,4,11,59.0,6826425.195363292,918.89463,293.38,327.60960495189306,101.0,1,2.8,0.8,-3026.3866802308794,1.117,128.9344199938094,7428.953192776076
2020-12-01,UK-DE,Imports,2020.0,4,12,60.0,6669089.762012933,1009.01167,318.292,326.61663006838853,101.0,1,-0.8,-0.3,-2505.487214367042,1.1185,129.1473656710451,6609.526886852492
2021-01-01,UK-DE,Imports,2021.0,1,1,61.0,5514302.417629452,1059.39005,325.952,261.30613275031254,101.5,1,1.5,-2.6,-2085.3403155365654,1.1287,129.36066304537965,5205.167273026071
2021-02-01,UK-DE,Imports,2021.0,1,2,62.0,6576528.839898594,1201.14736,346.361,187.51961611197683,101.5,1,-1.3,0.0,-1525.207138764014,1.154,129.5743126976694,5475.205673264431
2021-03-01,UK-DE,Imports,2021.0,1,3,63.0,8788351.440185066,1482.6087,342.935,166.7855324285332,101.5,1,1.2,0.5,-1479.4525456994188,1.175,129.78831520973003,5927.627053709496
2021-04-01,UK-DE,Imports,2021.0,2,4,64.0,12882193.704359878,2207.51988,351.952,141.3001663096493,101.5,1,0.8,-0.2,-2177.8859402797602,1.1492,130.00267116433815,5835.59578378967
2021-05-01,UK-DE,Imports,2021.0,2,5,65.0,9568436.047064466,1828.55533,355.132,172.09620892868668,101.5,1,-1.1,-1.0,-1390.8914696588422,1.1624,130.21738114523285,5232.784532182828
2021-06-01,UK-DE,Imports,2021.0,2,6,66.0,14864656.108603043,2451.44928,413.406,149.131269416058,101.5,1,0.1,-0.7,-840.2225900613967,1.1667,130.43244573711732,6063.619684027501
2021-07-01,UK-DE,Imports,2021.0,3,7,67.0,11665543.257521221,2368.51572,424.491,182.171409450722,101.5,0,1.2,-1.6,-506.83602302855707,1.1715,130.64786552566045,4925.2547319049345
2021-08-01,UK-DE,Imports,2021.0,3,8,68.0,15886785.727989562,3004.65387,411.031,157.1952139740155,101.5,0,-2.2,0.6,-1454.9144048169646,1.1649,130.86364109749843,5287.392962833873
2021-09-01,UK-DE,Imports,2021.0,3,9,69.0,26375661.086876787,3838.4964,443.132,171.30044767776016,101.5,0,0.1,-0.9,-3322.2495721544788,1.164,131.07977304023623,6871.352305261192
2021-10-01,UK-DE,Imports,2021.0,4,10,70.0,11833771.169899717,2573.68537,483.617,136.92023897318535,101.5,0,0.4,-1.4,-457.15811575032967,1.1841,131.29626194244943,4597.986726675808
2021-11-01,UK-DE,Imports,2021.0,4,11,71.0,13002830.589190153,2275.33172,425.588,175.87287993217254,101.5,0,0.5,1.3,-553.6477986684185,1.1731,131.5131083936856,5714.696663741915
2021-12-01,UK-DE,Imports,2021.0,4,12,72.0,12233161.095965676,1654.8481,482.083,201.43366532410735,101.5,0,2.0,-1.0,-3178.1940855812536,1.1893,131.730312984466,7392.316609582279
2022-01-01,UK-DE,Imports,2022.0,1,1,73.0,6359928.774695508,1055.29508,583.464,155.279658979555,102.0,0,-0.7,0.4,-1491.980656017794,1.1971,131.94787630628724,6026.682863617168
2022-02-01,UK-DE,Imports,2022.0,1,2,74.0,9493195.11564753,1523.41125,645.583,140.442501940303,102.0,0,0.6,-0.9,-1392.2676536130175,1.1961,132.1657989516228,6231.538014208264
2022-03-01,UK-DE,Imports,2022.0,1,3,75.0,11237746.54809573,1794.65713,850.902,229.2447416565428,102.0,0,-1.8,-0.3,-2372.751690369188,1.1873,132.38408151392463,6261.779122174567
2022-04-01,UK-DE,Imports,2022.0,2,4,76.0,10259822.825911108,1911.27365,1051.24,168.82774660506905,102.0,0,0.3,0.5,808.1548794006112,1.1925,132.6027245876249,5368.055393800416
2022-05-01,UK-DE,Imports,2022.0,2,5,77.0,13194115.251147415,2033.28051,1000.198,190.45301794086703,102.0,0,2.5,0.4,-2482.588347986957,1.174,132.8217287681375,6489.077717637403
2022-06-01,UK-DE,Imports,2022.0,2,6,78.0,14863186.221044246,1839.53355,1029.4,152.81057402833767,102.0,0,-0.7,-1.5,-4039.566531413654,1.1617,133.04109465185968,8079.866888562182
2022-07-01,UK-DE,Imports,2022.0,3,7,79.0,9943928.947911661,1557.2356,910.716,222.78993756365375,102.0,0,-2.0,0.1,-745.0860325334806,1.1914,133.26082283617367,6385.629090364786
2022-08-01,UK-DE,Imports,2022.0,3,8,80.0,5396910.68771504,830.10753,957.419,183.0348267700993,102.0,0,2.2,-0.2,-1371.4789460664579,1.1561,133.4809139194484,6501.4597418662615
2022-09-01,UK-DE,Imports,2022.0,3,9,81.0,10863471.388447486,1581.31177,878.706,201.73848940265736,102.0,0,1.3,-1.6,-3032.435021400058,1.139,133.70136850104097,6869.911167768951
2022-10-01,UK-DE,Imports,2022.0,4,10,82.0,8426309.806064002,1275.72375,913.629,207.2753347956232,102.0,0,-1.0,0.4,-904.7570106060448,1.1601,133.92218718129843,6605.121058586548
2022-11-01,UK-DE,Imports,2022.0,4,11,83.0,9327242.222272271,1134.55581,763.209,210.37489419320417,102.0,0,0.2,0.9,-3894.9416164326885,1.1587,134.14337056155932,8221.05192187264
2022-12-01,UK-DE,Imports,2022.0,4,12,84.0,9049811.628474751,1256.94848,746.818,150.03712407268858,102.0,0,-1.9,-1.2,-1656.3013729612667,1.1295,134.36491924415532,7199.82701954081
2023-01-01,UK-DE,Imports,2023.0,1,1,85.0,4314774.672306274,552.49067,752.88,161.42711351828396,102.5,0,1.6,-0.4,-1735.3105414693982,1.1344,134.586833832413,7809.67879929316
2023-02-01,UK-DE,Imports,2023.0,1,2,86.0,6349363.884046377,818.18182,756.818,152.96728106380317,102.5,0,1.1,0.0,-3809.5141445171903,1.1369,134.80911493065523,7760.333618811496
2023-03-01,UK-DE,Imports,2023.0,1,3,87.0,7300447.625940815,1124.87852,609.006,200.48993632249247,102.5,0,-2.9,-0.5,-284.1753140134124,1.1374,135.03176314420313,6489.987581895345
2023-04-01,UK-DE,Imports,2023.0,2,4,88.0,8127441.496799958,1253.28032,613.121,165.4175590624888,102.5,0,0.4,0.2,-2358.8031168674524,1.1404,135.25477907937739,6484.935067678999
2023-05-01,UK-DE,Imports,2023.0,2,5,89.0,6889424.501838201,788.73012,529.789,205.17645766377265,102.5,0,0.6,-0.8,-2839.4627166374858,1.1639,135.47816334350026,8734.831252340407
2023-06-01,UK-DE,Imports,2023.0,2,6,90.0,6345777.7485567415,857.97421,545.769,179.30804360580655,102.5,0,0.1,2.0,-1754.7341664950618,1.1637,135.70191654489685,7396.233679980593
2023-07-01,UK-DE,Imports,2023.0,3,7,91.0,6773949.336476291,876.49712,618.737,132.710630244132,102.5,0,-2.9,-0.6,-2411.2982472252897,1.1671,135.92603929289714,7728.433079707427
2023-08-01,UK-DE,Imports,2023.0,3,8,92.0,5658790.207674107,857.61668,717.642,76.8442238599466,102.5,0,-0.4,-0.2,-1888.2817295269479,1.1688,136.15053219783738,6598.274426838464
2023-09-01,UK-DE,Imports,2023.0,3,9,93.0,9705277.35264982,1393.57693,782.197,117.69877740932384,102.5,0,0.0,-0.5,-1690.4200232477615,1.1538,136.37539587106178,6964.292493454107
2023-10-01,UK-DE,Imports,2023.0,4,10,94.0,8009964.726019945,1201.02074,710.817,133.59407497617926,102.5,1,-0.4,-1.3,-1843.503477321241,1.149,136.60063092492442,6669.297589332175
2023-11-01,UK-DE,Imports,2023.0,4,11,95.0,15888165.452450842,2327.25832,639.263,140.67720419175046,102.5,1,1.0,0.2,-2064.938557316623,1.1594,136.8262379727905,6826.988356174764
2023-12-01,UK-DE,Imports,2023.0,4,12,96.0,16710008.041862333,1647.65127,593.317,107.0015790035396,102.5,1,-0.2,0.3,-3409.55796536213,1.1535,137.05221762903844,10141.714054493055
2024-01-01,UK-DE,Imports,2024.0,1,1,97.0,7757488.259163821,1099.22944,632.765,131.2736785982848,103.0,1,-1.4,-1.2,-2008.9555072361436,1.1728,137.27857050906124,7057.205690527921
2024-02-01,UK-DE,Imports,2024.0,1,2,98.0,12719924.987695351,1673.00682,607.664,106.51287342793694,103.0,1,0.2,0.8,-2062.6643230254695,1.1683,137.50529722926834,7603.032358048218
2024-03-01,UK-DE,Imports,2024.0,1,3,99.0,9454432.897589814,1442.37624,648.119,116.71150289896296,103.0,1,-0.6,1.1,-1756.3801697383878,1.1697,137.7323984070872,6554.761951423862
2024-04-01,UK-DE,Imports,2024.0,2,4,100.0,10225776.552730551,1347.24554,601.063,139.4120173422644,103.0,1,0.7,-1.0,-2811.2983268366816,1.1712,137.95987466096494,7590.135761540952
2024-05-01,UK-DE,Imports,2024.0,2,5,101.0,12740871.209851915,1425.76591,574.234,123.60752054667115,103.0,1,-1.2,-0.1,-3926.38753602826,1.1744,138.18772661037025,8936.159239388684
2024-06-01,UK-DE,Imports,2024.0,2,6,102.0,9717643.740708819,1621.57886,607.894,144.17842439562995,103.0,1,1.1,0.1,-893.3141371350566,1.1801,138.41595487579482,5992.704999070362
2024-07-01,UK-DE,Imports,2024.0,3,7,103.0,8436478.114226086,1330.52894,570.616,144.93679861142613,103.0,1,-0.8,-0.7,-1249.8467066935855,1.1875,138.6445600787551,6340.694937628404
2024-08-01,UK-DE,Imports,2024.0,3,8,104.0,9253336.221921623,1382.72734,548.441,138.3664253273809,103.0,1,0.5,1.1,-1340.9323356598388,1.1882,138.8735428417941,6692.090301708812
2024-09-01,UK-DE,Imports,2024.0,3,9,105.0,12706171.867157442,1554.99179,478.473,127.39912062749826,103.0,1,-0.6,0.0,-3211.2209576465775,1.2012,139.10290378848302,8171.214760662783
2024-10-01,UK-DE,Imports,2024.0,4,10,106.0,6690336.029996862,1079.31571,505.443,109.29088880997024,103.0,1,0.4,-0.6,-1673.5934361642312,1.1852,139.3326435434229,6198.683080409217
2024-11-01,UK-DE,Imports,2024.0,4,11,107.0,8425723.989861293,1064.13078,502.594,225.04903075137688,103.0,1,0.0,-0.8,-1178.7861816503491,1.2038,139.5627627322463,7917.940302282482
2024-12-01,UK-DE,Imports,2024.0,4,12,108.0,6209252.7964694565,796.32588,519.41,218.84548056843855,103.0,1,-0.4,0.9,-2803.6203821854215,1.2085,139.7932619816192,7797.376617308301
2025-01-01,UK-DE,Imports,2025.0,1,1,109.0,4088305.858329995,590.17183,547.214,236.78706815651915,103.5,1,0.5,0.0,-1696.5194283919009,1.196,140.02414191924248,6927.314470990585
2025-02-01,UK-DE,Imports,2025.0,1,2,110.0,7205920.221484937,976.17156,539.515,329.2907931159745,103.5,1,1.3,1.9,-1766.1092837426095,1.2124,140.25540317385372,7381.817414845539
2025-03-01,UK-DE,Imports,2025.0,1,3,111.0,9545494.114347393,1238.08786,505.927,446.30316270906906,103.5,1,2.2,-0.9,-3044.3712878654906,1.1944,140.48704637522894,7709.868114163878
2025-04-01,UK-DE,Imports,2025.0,2,4,112.0,5554330.597571819,1038.4356,451.6,724.9360856008896,103.5,1,-2.6,-0.1,-747.6833002030262,1.1765,140.71907215418426,5348.748249358765
2025-05-01,UK-DE,Imports,2025.0,2,5,113.0,8335348.629639312,1053.41357,440.903,563.9842129445441,103.5,1,0.9,-1.4,-2680.067025123216,1.186,140.95148114257765,7912.702918417229
2025-06-01,UK-DE,Imports,2025.0,2,6,114.0,9561726.158309624,1085.75179,483.994,375.5853136260628,103.5,1,-0.6,1.0,-3456.249674673758,1.1651,141.1842739733107,8806.548832224005
2025-07-01,UK-DE,Imports,2025.0,3,7,115.0,12512238.134297082,1514.78484,535.998,372.0626725597245,103.5,1,0.6,-0.2,-1415.422250323757,1.157,141.4174512803302,8260.076153321605
2025-08-01,UK-DE,Imports,2025.0,3,8,116.0,10494677.396845924,1499.11164,486.749,370.92542539915945,103.5,1,-1.1,0.2,-3017.290550141579,1.1555,141.65101369863,7000.597631838762
2025-09-01,UK-DE,Imports,2025.0,3,9,117.0,12399566.168538675,1585.55613,495.765,319.84104140388,103.5,1,0.3,-1.4,-2248.2871995346613,1.1459,141.8849618642527,7820.326214839632
2016-01-01,UK-FR,Exports,2016.0,1,1,1.0,601837.1612144964,222.87844,201.786,154.8573305883009,99.0,0,1.9,1.1,293.1458002087279,1.3149,117.16593810022657,2700.293313316875
2016-02-01,UK-FR,Exports,2016.0,1,2,2.0,540000.7831903945,236.46949,218.86,148.32178884302218,99.0,0,-1.4,-0.3,-440.5828554030609,1.2799,117.35944717281485,2283.5960072075027
2016-03-01,UK-FR,Exports,2016.0,1,3,3.0,810406.0581549923,298.04085,226.831,130.49015932384305,99.0,0,-0.5,-0.7,-544.5629448056661,1.2619,117.55327584136917,2719.1106794756233
2016-04-01,UK-FR,Exports,2016.0,2,4,4.0,1199542.7888523338,480.6509,271.605,96.41341581246452,99.0,0,1.6,2.9,-772.3453415121435,1.2761,117.74742463372823,2495.6632534180917
2016-05-01,UK-FR,Exports,2016.0,2,5,5.0,1183248.2718656037,421.63279,295.729,96.22233274231512,99.0,0,-1.5,-1.8,-162.85559170663328,1.3011,117.94189407860254,2806.34784563507
2016-06-01,UK-FR,Exports,2016.0,2,6,6.0,1488824.736835408,497.43744,316.363,233.9561029807024,99.0,0,0.8,-0.7,314.2009332187754,1.1984,118.13668470557582,2992.988900946837
2016-07-01,UK-FR,Exports,2016.0,3,7,7.0,1140890.4236892082,495.91775,266.669,164.45840052945698,99.0,0,-0.2,-0.2,-610.784959515704,1.1841,118.33179704510638,2300.563800527826
2016-08-01,UK-FR,Exports,2016.0,3,8,8.0,1733820.678147663,541.05471,303.44,106.88562278807385,99.0,0,0.1,-0.3,80.04662645203098,1.1775,118.5272316285287,3204.5200718198403
2016-09-01,UK-FR,Exports,2016.0,3,9,9.0,1946936.4771018955,674.63377,334.04,86.34353837572384,99.0,0,0.3,0.4,-602.2616669363274,1.1543,118.72298898805474,2885.916127652334
2016-10-01,UK-FR,Exports,2016.0,4,10,10.0,2080652.972497484,700.85051,350.425,108.06412479274996,99.0,0,0.7,-2.1,198.90685337131208,1.115,118.91906965677548,2968.754310384227
2016-11-01,UK-FR,Exports,2016.0,4,11,11.0,3084215.5328438985,963.35414,349.256,254.1013277977594,99.0,0,0.4,1.4,374.87608426031784,1.181,119.11547416866235,3201.5386707570474
2016-12-01,UK-FR,Exports,2016.0,4,12,12.0,2187705.702680036,783.08344,395.302,161.42478617964736,99.0,0,-0.4,2.3,-823.782937631629,1.1731,119.31220305856867,2793.707018858726
2017-01-01,UK-FR,Exports,2017.0,1,1,13.0,2139631.159651122,636.43596,376.492,195.0406301487559,99.5,0,-0.1,-1.5,155.2137606083893,1.1649,119.50925686223111,3361.8954523737502
2017-02-01,UK-FR,Exports,2017.0,1,2,14.0,2227524.9101670324,691.79351,384.755,177.77771703078386,99.5,0,0.7,-0.7,172.49534688533186,1.1705,119.70663611627114,3219.927446510784
2017-03-01,UK-FR,Exports,2017.0,1,3,15.0,2751990.6744912453,1034.12534,364.376,154.6096950716648,99.5,0,-0.2,-0.5,-367.70910749372115,1.1778,119.90434135819655,2661.1771011154656
2017-04-01,UK-FR,Exports,2017.0,2,4,16.0,2955729.4356057234,856.37066,338.031,157.67652276048602,99.5,0,0.8,0.1,915.2806620923802,1.1885,120.1023731264028,3451.4604173918374
2017-05-01,UK-FR,Exports,2017.0,2,5,17.0,2326874.022726338,681.14818,337.471,129.88805773509438,99.5,0,0.4,0.7,-462.99570070162963,1.1464,120.30073196017462,3416.105468748867
2017-06-01,UK-FR,Exports,2017.0,2,6,18.0,1918250.4221798386,692.65068,326.145,120.638462013977,99.5,0,0.0,0.8,-886.284961390751,1.1398,120.49941839968734,2769.434113859296
2017-07-01,UK-FR,Exports,2017.0,3,7,19.0,2697829.387073557,717.21001,362.964,141.13833497496017,99.5,0,1.1,0.4,165.7294013817991,1.1159,120.69843298600851,3761.5612574531087
2017-08-01,UK-FR,Exports,2017.0,3,8,20.0,2983750.79473016,918.25655,381.379,137.85970356732346,99.5,0,0.8,-0.3,-46.59006111910776,1.0857,120.89777626109928,3249.365109053848
2017-09-01,UK-FR,Exports,2017.0,3,9,21.0,2871008.4735926203,1012.31803,390.071,116.62001749224488,99.5,0,-0.4,2.0,-538.1393402626895,1.1341,121.09744876781583,2836.073633493044
